 Pre5,Pre10, Pre40, Rec5, Rec10, Rec40, AUC5, AUC10, AUC40, MAP5, MAP10, MAP40, NDCG5, NDCG10,NDCG40,MRR5, MRR10,MRR40, numFactors, numIter, lrate, maxlrate, reg, isBoldDriver, TrainTime, TestTime
0.100794,0.085317,0.050595,0.189863,0.335924,1,0.452712,0.471825,0.53064,0.152161,0.182152,0.233145,0.1745,0.232621,0.406156,0.200265,0.224137,0.255054,8,122,0.02,-1,1.00E-04,TRUE,'04:34','00:00'
0.115556,0.125926,0.053056,0.220582,0.524475,1,0.382099,0.391667,0.634199,0.121765,0.184344,0.226727,0.164545,0.283366,0.411552,0.183889,0.230924,0.2481,8,123,0.02,-1,1.00E-04,TRUE,'04:37','00:00'
0.120741,0.105556,0.05537,0.219699,0.388903,1,0.390432,0.472461,0.57279,0.122493,0.160628,0.214935,0.168333,0.236313,0.400161,0.19963,0.222183,0.248483,8,124,0.02,-1,1.00E-04,TRUE,'04:31','00:00'
0.105983,0.099573,0.049679,0.179077,0.441148,1,0.43839,0.42359,0.567797,0.1299,0.176274,0.219058,0.155814,0.251873,0.397941,0.181909,0.222695,0.246613,8,125,0.02,-1,1.00E-04,TRUE,'05:09','00:00'
0.105833,0.091667,0.048646,0.250566,0.444396,1,0.459375,0.466898,0.614754,0.170624,0.202765,0.251962,0.205066,0.278739,0.430507,0.230903,0.26307,0.286697,8,126,0.02,-1,1.00E-04,TRUE,'05:03','00:00'
0.118333,0.103333,0.049583,0.294413,0.520076,1,0.423958,0.474239,0.630819,0.160223,0.204653,0.246899,0.205586,0.290407,0.425013,0.205625,0.236888,0.258947,8,127,0.02,-1,1.00E-04,TRUE,'05:09','00:00'
0.115152,0.111364,0.053977,0.212347,0.482828,1,0.420455,0.41003,0.621961,0.140025,0.189904,0.237504,0.176575,0.280718,0.423371,0.208649,0.25587,0.274659,8,128,0.02,-1,1.00E-04,TRUE,'04:51','00:00'
0.102963,0.105185,0.050833,0.199487,0.481117,1,0.415432,0.405049,0.612154,0.118263,0.170259,0.215406,0.154093,0.258322,0.399952,0.172778,0.215581,0.236883,8,129,0.02,-1,1.00E-04,TRUE,'04:50','00:00'
0.112195,0.122358,0.052541,0.230563,0.557236,1,0.450881,0.418929,0.65494,0.143843,0.208738,0.251192,0.184194,0.309004,0.4321,0.216192,0.267094,0.282863,8,130,0.02,-1,1.00E-04,TRUE,'04:56','00:00'
0.123485,0.118561,0.052841,0.228113,0.484328,1,0.399937,0.451713,0.620603,0.139557,0.196559,0.239999,0.183058,0.282413,0.419848,0.216098,0.250275,0.272017,8,131,0.02,-1,1.00E-04,TRUE,'05:03','00:00'
0.109167,0.107917,0.053437,0.197548,0.446187,1,0.368056,0.413174,0.593949,0.091466,0.145121,0.19246,0.134241,0.231078,0.382425,0.148403,0.184681,0.207834,8,132,0.02,-1,1.00E-04,TRUE,'04:53','00:00'
0.120635,0.109127,0.051984,0.278559,0.532842,1,0.458003,0.467782,0.641383,0.17275,0.221847,0.263318,0.214378,0.307191,0.438572,0.226521,0.259858,0.281549,8,133,0.02,-1,1.00E-04,TRUE,'05:01','00:00'
0.092593,0.098148,0.049074,0.145317,0.443951,1,0.427778,0.412221,0.582442,0.094005,0.148881,0.192424,0.12403,0.232335,0.380016,0.154074,0.193984,0.218275,8,134,0.02,-1,1.00E-04,TRUE,'05:06','00:00'
0.097674,0.09845,0.05407,0.164101,0.345266,1,0.422158,0.445678,0.545196,0.103883,0.148758,0.199811,0.137562,0.212085,0.385482,0.172997,0.202887,0.22998,8,135,0.02,-1,1.00E-04,TRUE,'05:07','00:00'
0.115,0.110417,0.053542,0.223239,0.407727,1,0.432986,0.4823,0.574653,0.149465,0.197842,0.245823,0.186452,0.263651,0.418194,0.214028,0.239707,0.263041,8,136,0.02,-1,1.00E-04,TRUE,'05:20','00:00'
0.110853,0.110078,0.053876,0.20096,0.40825,1,0.45155,0.461517,0.578811,0.135058,0.183625,0.235139,0.174573,0.25817,0.414413,0.224419,0.252312,0.276524,8,137,0.02,-1,1.00E-04,TRUE,'05:14','00:00'
0.113675,0.115812,0.054915,0.214079,0.430912,1,0.430912,0.435944,0.585373,0.119931,0.172792,0.22127,0.163241,0.252515,0.405366,0.186182,0.219734,0.241131,8,138,0.02,-1,1.00E-04,TRUE,'05:19','00:00'
0.123333,0.114583,0.056562,0.26935,0.478491,1,0.440972,0.445837,0.603155,0.165137,0.209488,0.258312,0.210859,0.295105,0.440459,0.246111,0.284598,0.30279,8,139,0.02,-1,1.00E-04,TRUE,'05:34','00:00'
0.114074,0.105185,0.049722,0.247441,0.460808,1,0.457099,0.482216,0.606695,0.171021,0.219161,0.263504,0.209424,0.292665,0.435374,0.246049,0.27504,0.297862,8,140,0.02,-1,1.00E-04,TRUE,'05:11','00:00'
0.121053,0.109211,0.050768,0.233768,0.445008,1,0.396564,0.436937,0.603677,0.121867,0.165447,0.210337,0.1685,0.252186,0.398781,0.193567,0.224245,0.247979,8,141,0.02,-1,1.00E-04,TRUE,'05:34','00:00'
0.115447,0.104878,0.05437,0.224303,0.438831,1,0.407859,0.426801,0.577267,0.140044,0.181537,0.232059,0.182649,0.268808,0.422423,0.21897,0.258472,0.275655,8,142,0.02,-1,1.00E-04,TRUE,'05:16','00:00'
0.109848,0.106439,0.055492,0.198647,0.390386,1,0.37721,0.454869,0.585428,0.09668,0.144107,0.198172,0.14358,0.224808,0.390718,0.173043,0.206073,0.229622,8,143,0.02,-1,1.00E-04,TRUE,'05:15','00:00'
0.116239,0.100427,0.052457,0.213085,0.395157,1,0.39245,0.434083,0.567731,0.122012,0.159648,0.209553,0.163335,0.236725,0.398693,0.189031,0.220426,0.243475,8,144,0.02,-1,1.00E-04,TRUE,'05:19','00:00'
0.106061,0.107955,0.051894,0.205139,0.444071,1,0.436869,0.44027,0.599175,0.122442,0.175024,0.221184,0.160455,0.255792,0.404071,0.184596,0.221259,0.243843,8,145,0.02,-1,1.00E-04,TRUE,'05:31','00:00'
0.128788,0.116288,0.053504,0.252788,0.437394,1,0.46875,0.490316,0.607198,0.171612,0.213977,0.26538,0.21323,0.288777,0.437215,0.249558,0.276306,0.29894,8,146,0.02,-1,1.00E-04,TRUE,'05:38','00:00'
0.109848,0.102273,0.049621,0.233314,0.492114,1,0.407513,0.434963,0.629481,0.125296,0.173079,0.21884,0.166916,0.263298,0.403011,0.172854,0.212595,0.23232,8,147,0.02,-1,1.00E-04,TRUE,'05:39','00:00'
0.104274,0.107692,0.055769,0.167947,0.389193,1,0.403846,0.435325,0.586909,0.108426,0.16164,0.216248,0.140881,0.231427,0.398077,0.171011,0.206359,0.233339,8,148,0.02,-1,1.00E-04,TRUE,'05:48','00:00'
0.106838,0.101282,0.05406,0.20551,0.38976,1,0.418447,0.436618,0.58602,0.123099,0.166495,0.219256,0.158618,0.235135,0.401788,0.177208,0.211929,0.237551,8,149,0.02,-1,1.00E-04,TRUE,'05:41','00:00'
0.113178,0.110078,0.058333,0.210518,0.395563,1,0.364664,0.432036,0.602203,0.110028,0.157081,0.215086,0.155107,0.232764,0.403657,0.181525,0.210793,0.236754,8,150,0.02,-1,1.00E-04,TRUE,'05:12','00:00'
0.118939,0.116667,0.053598,0.250826,0.465479,1,0.408775,0.429966,0.626543,0.1419,0.190814,0.240459,0.188589,0.276952,0.422527,0.216667,0.254266,0.273496,8,151,0.02,-1,1.00E-04,TRUE,'05:34','00:00'
0.09187,0.103659,0.049492,0.145664,0.413957,1,0.443428,0.426688,0.599275,0.089521,0.14532,0.193664,0.118705,0.221898,0.37628,0.142683,0.180815,0.208608,8,152,0.02,-1,1.00E-04,TRUE,'06:04','00:00'
0.1,0.114634,0.05498,0.161111,0.445732,1,0.419038,0.419707,0.59185,0.110373,0.171509,0.219866,0.144544,0.257618,0.408066,0.199797,0.246866,0.267804,8,153,0.02,-1,1.00E-04,TRUE,'05:49','00:00'
0.110569,0.102439,0.05122,0.238279,0.423848,1,0.477642,0.462616,0.577617,0.164853,0.206206,0.252625,0.198616,0.27336,0.425395,0.217073,0.24945,0.271166,8,154,0.02,-1,1.00E-04,TRUE,'06:02','00:00'
0.109091,0.095076,0.050189,0.227736,0.368939,1,0.44476,0.479982,0.549607,0.132534,0.168789,0.214478,0.171464,0.229994,0.39192,0.189962,0.213279,0.238835,8,155,0.02,-1,1.00E-04,TRUE,'06:00','00:00'
0.139837,0.119512,0.055183,0.269919,0.485366,1,0.368225,0.434302,0.627725,0.167423,0.213376,0.25956,0.213301,0.295187,0.437891,0.242209,0.272637,0.293501,8,156,0.02,-1,1.00E-04,TRUE,'05:53','00:00'
0.146512,0.131395,0.057171,0.272717,0.485271,1,0.335594,0.448285,0.625101,0.153665,0.207023,0.253132,0.213078,0.300551,0.440351,0.261757,0.288766,0.30779,8,157,0.02,-1,1.00E-04,TRUE,'05:45','00:00'
0.096581,0.080769,0.046581,0.193519,0.373932,1,0.466168,0.45445,0.541626,0.135577,0.165316,0.212022,0.163188,0.230131,0.391957,0.190385,0.219466,0.245327,8,158,0.02,-1,1.00E-04,TRUE,'06:34','00:00'
0.140833,0.12625,0.055833,0.250683,0.461724,1,0.346528,0.457267,0.605811,0.114467,0.167412,0.214669,0.175502,0.261923,0.404744,0.207639,0.237528,0.256246,8,159,0.02,-1,1.00E-04,TRUE,'05:50','00:00'
0.121138,0.113415,0.056911,0.196317,0.374815,1,0.36958,0.443948,0.531661,0.115908,0.163914,0.215076,0.164516,0.240053,0.403444,0.227168,0.250539,0.271893,8,160,0.02,-1,1.00E-04,TRUE,'05:49','00:00'
0.1,0.107265,0.051923,0.173111,0.42964,1,0.455128,0.398004,0.560927,0.107721,0.160614,0.203815,0.138093,0.236627,0.385293,0.157692,0.199881,0.220616,8,161,0.02,-1,1.00E-04,TRUE,'06:10','00:00'
0.103175,0.103175,0.048115,0.234439,0.46746,1,0.439484,0.449787,0.62247,0.131628,0.181238,0.224005,0.170218,0.260436,0.401789,0.180026,0.214333,0.238487,8,162,0.02,-1,1.00E-04,TRUE,'06:19','00:00'
0.144444,0.126068,0.061645,0.257382,0.449186,1,0.345442,0.439145,0.604833,0.172271,0.219063,0.272862,0.218043,0.295854,0.451493,0.258405,0.281951,0.303477,8,163,0.02,-1,1.00E-04,TRUE,'05:46','00:00'
0.105072,0.093841,0.051359,0.223765,0.38195,1,0.473732,0.468096,0.572311,0.145601,0.181541,0.229404,0.18397,0.248676,0.413853,0.217874,0.244194,0.271513,8,164,0.02,-1,1.00E-04,TRUE,'06:21','00:00'
0.095556,0.104444,0.050926,0.147995,0.414179,1,0.443519,0.437842,0.571027,0.110004,0.164786,0.21106,0.13778,0.24072,0.393101,0.177593,0.21879,0.24341,8,165,0.02,-1,1.00E-04,TRUE,'06:37','00:00'
0.117949,0.115812,0.056624,0.229414,0.453995,1,0.405271,0.436843,0.598863,0.138472,0.193168,0.242033,0.180331,0.273879,0.426198,0.204915,0.240522,0.261661,8,166,0.02,-1,1.00E-04,TRUE,'06:31','00:00'
0.115942,0.094928,0.046739,0.258584,0.451932,1,0.432669,0.478009,0.615408,0.144171,0.18122,0.225454,0.191039,0.262702,0.406832,0.214553,0.242163,0.264192,8,167,0.02,-1,1.00E-04,TRUE,'06:26','00:00'
0.117778,0.101481,0.05,0.251803,0.405253,1,0.404012,0.468375,0.58415,0.13047,0.170274,0.215628,0.178697,0.240619,0.395957,0.196049,0.215338,0.242107,8,168,0.02,-1,1.00E-04,TRUE,'06:08','00:00'
0.119048,0.114286,0.056845,0.202408,0.439915,1,0.362765,0.414584,0.594082,0.124242,0.17595,0.224252,0.164202,0.256754,0.409141,0.196495,0.227841,0.250181,8,169,0.02,-1,1.00E-04,TRUE,'06:10','00:00'
0.094444,0.10119,0.049206,0.196108,0.47503,1,0.44246,0.396329,0.575321,0.130158,0.178594,0.219353,0.159058,0.263049,0.4005,0.175132,0.216807,0.236445,8,170,0.02,-1,1.00E-04,TRUE,'06:25','00:00'
0.115385,0.103846,0.050534,0.230077,0.44361,1,0.378205,0.420775,0.605217,0.139086,0.178249,0.226632,0.179938,0.261742,0.411158,0.199217,0.232234,0.253917,8,171,0.02,-1,1.00E-04,TRUE,'06:33','00:00'
0.109302,0.115116,0.050194,0.24111,0.507881,1,0.443152,0.438077,0.653823,0.118845,0.176462,0.218237,0.164378,0.269224,0.401744,0.171447,0.216044,0.236553,8,172,0.02,-1,1.00E-04,TRUE,'06:36','00:00'
0.119565,0.103623,0.052808,0.238444,0.459814,1,0.411534,0.454915,0.606703,0.135854,0.177947,0.225887,0.179307,0.264587,0.414449,0.206099,0.243447,0.266482,8,173,0.02,-1,1.00E-04,TRUE,'06:16','00:00'
0.098413,0.118254,0.054266,0.157927,0.44812,1,0.449735,0.387507,0.576017,0.098501,0.159991,0.202406,0.129787,0.245486,0.389294,0.159987,0.20793,0.22899,8,174,0.02,-1,1.00E-04,TRUE,'06:27','00:00'
0.118699,0.113821,0.055285,0.22648,0.422731,1,0.399729,0.453091,0.60009,0.119439,0.168066,0.21903,0.168414,0.249877,0.405704,0.202981,0.232753,0.25547,8,175,0.02,-1,1.00E-04,TRUE,'06:13','00:00'
0.123577,0.107317,0.053963,0.263522,0.453537,1,0.409214,0.468364,0.60383,0.182758,0.22253,0.272802,0.223725,0.298577,0.447845,0.265989,0.294031,0.315653,8,176,0.02,-1,1.00E-04,TRUE,'06:25','00:00'
0.112121,0.104167,0.049905,0.271222,0.463088,1,0.471907,0.492665,0.647674,0.162084,0.205796,0.253853,0.2035,0.281842,0.428803,0.214646,0.2496,0.273217,8,177,0.02,-1,1.00E-04,TRUE,'06:38','00:00'
0.101709,0.102564,0.052991,0.185794,0.416459,1,0.413105,0.413233,0.587452,0.125437,0.173685,0.223719,0.154649,0.244297,0.403587,0.170726,0.207117,0.231474,8,178,0.02,-1,1.00E-04,TRUE,'06:49','00:00'
0.109091,0.106818,0.05161,0.194634,0.401362,1,0.40404,0.437737,0.560256,0.121192,0.169815,0.21534,0.158434,0.242784,0.3961,0.185859,0.217181,0.239397,8,179,0.02,-1,1.00E-04,TRUE,'06:35','00:00'
0.111628,0.106977,0.052713,0.178987,0.41699,1,0.450904,0.448647,0.558703,0.123969,0.177423,0.22203,0.163397,0.256501,0.408526,0.218605,0.252035,0.273139,8,180,0.02,-1,1.00E-04,TRUE,'06:43','00:00'
0.112698,0.113492,0.052877,0.206492,0.466356,1,0.428902,0.427288,0.616416,0.120171,0.173813,0.220884,0.160002,0.259931,0.404845,0.190608,0.229055,0.252542,8,181,0.02,-1,1.00E-04,TRUE,'06:24','00:00'
0.112403,0.105039,0.05155,0.206534,0.443798,1,0.42345,0.436758,0.603897,0.139385,0.186183,0.234867,0.176641,0.266078,0.416057,0.215439,0.251875,0.272463,8,182,0.02,-1,1.00E-04,TRUE,'06:20','00:00'
0.112698,0.100794,0.049008,0.232398,0.495975,1,0.391204,0.432721,0.612106,0.154037,0.199175,0.240125,0.189751,0.284932,0.419333,0.212566,0.247977,0.267654,8,183,0.02,-1,1.00E-04,TRUE,'06:59','00:00'
0.128333,0.122917,0.06,0.220707,0.427803,1,0.413889,0.429439,0.609595,0.138404,0.188033,0.242868,0.183413,0.269667,0.431025,0.231597,0.26557,0.288627,8,184,0.02,-1,1.00E-04,TRUE,'07:04','00:00'
0.105691,0.100407,0.048374,0.240235,0.510861,1,0.425136,0.451123,0.617852,0.147267,0.195319,0.239165,0.187093,0.285644,0.418803,0.205081,0.244924,0.264138,8,185,0.02,-1,1.00E-04,TRUE,'06:42','00:00'
0.127642,0.105691,0.05,0.283585,0.468815,1,0.471206,0.469302,0.612877,0.199658,0.237334,0.280339,0.236527,0.311032,0.452367,0.258198,0.289315,0.3107,8,186,0.02,-1,1.00E-04,TRUE,'06:57','00:00'
0.10873,0.121032,0.054861,0.16053,0.449411,1,0.417659,0.421203,0.599336,0.102549,0.164885,0.213213,0.140617,0.250032,0.396995,0.187698,0.221512,0.24548,8,187,0.02,-1,1.00E-04,TRUE,'07:04','00:00'
0.103968,0.100397,0.046329,0.258532,0.524868,1,0.43254,0.440366,0.660877,0.15744,0.203523,0.245282,0.194709,0.294647,0.424955,0.200463,0.240002,0.261904,8,188,0.02,-1,1.00E-04,TRUE,'07:33','00:00'
0.102963,0.098148,0.050833,0.218042,0.448536,1,0.424074,0.41875,0.599327,0.137041,0.179519,0.226969,0.171719,0.260124,0.409101,0.193333,0.233886,0.253722,8,189,0.02,-1,1.00E-04,TRUE,'06:52','00:00'
0.09845,0.101938,0.054264,0.173748,0.370428,1,0.463178,0.436854,0.576628,0.119958,0.164993,0.220874,0.151075,0.230211,0.398762,0.18314,0.213498,0.238671,8,190,0.02,-1,1.00E-04,TRUE,'07:09','00:00'
0.136585,0.109756,0.050203,0.349574,0.552033,1,0.404472,0.467593,0.653804,0.202459,0.238992,0.280521,0.255064,0.332308,0.457289,0.261518,0.291957,0.307586,8,191,0.02,-1,1.00E-04,TRUE,'07:02','00:00'
0.11626,0.108537,0.055183,0.187515,0.428049,1,0.41565,0.420542,0.601374,0.119707,0.165742,0.218847,0.157281,0.247437,0.404676,0.191396,0.228744,0.253262,8,192,0.02,-1,1.00E-04,TRUE,'07:07','00:00'
0.119048,0.109524,0.052083,0.252867,0.464767,1,0.415013,0.454243,0.618911,0.131439,0.178393,0.22649,0.180688,0.263372,0.408128,0.202712,0.231453,0.254178,8,193,0.02,-1,1.00E-04,TRUE,'07:13','00:00'
0.104762,0.11746,0.053075,0.194252,0.502062,1,0.395833,0.418289,0.604918,0.103539,0.168372,0.21044,0.141541,0.259566,0.39254,0.155291,0.201294,0.21892,8,194,0.02,-1,1.00E-04,TRUE,'06:55','00:00'
0.12619,0.111111,0.053274,0.239361,0.484741,1,0.462302,0.448558,0.626909,0.189806,0.237048,0.282496,0.222144,0.313126,0.456236,0.262103,0.297706,0.321493,8,195,0.02,-1,1.00E-04,TRUE,'07:12','00:00'
0.123188,0.115942,0.054529,0.224155,0.42707,1,0.386775,0.450257,0.586433,0.131012,0.182396,0.230306,0.179975,0.264141,0.415123,0.224457,0.252992,0.27311,8,196,0.02,-1,1.00E-04,TRUE,'06:46','00:00'
0.11626,0.112195,0.055589,0.253388,0.471003,1,0.41836,0.456273,0.613822,0.153787,0.200943,0.250392,0.196952,0.283833,0.43205,0.220935,0.256562,0.276782,8,197,0.02,-1,1.00E-04,TRUE,'07:32','00:00'
0.099225,0.098837,0.049322,0.189147,0.456921,1,0.472545,0.4389,0.620106,0.130577,0.179837,0.225972,0.164653,0.261245,0.409062,0.203036,0.240661,0.264604,8,198,0.02,-1,1.00E-04,TRUE,'07:24','00:00'
0.106349,0.110714,0.053968,0.192051,0.456922,1,0.409392,0.433296,0.62695,0.115166,0.172855,0.222862,0.153266,0.257259,0.409396,0.182209,0.222093,0.246756,8,199,0.02,-1,1.00E-04,TRUE,'07:08','00:00'
0.105556,0.100794,0.04871,0.215344,0.461905,1,0.465939,0.457589,0.590386,0.141715,0.192201,0.233473,0.17572,0.268397,0.40862,0.199934,0.232697,0.256236,8,200,0.02,-1,1.00E-04,TRUE,'07:45','00:00'
0.127193,0.122368,0.056031,0.232428,0.467466,1,0.405702,0.452516,0.599941,0.141643,0.195072,0.243437,0.191332,0.283532,0.428786,0.244225,0.274248,0.295366,9,10,0.02,-1,1.00E-04,TRUE,'00:23','00:00'
0.113953,0.112791,0.055329,0.216067,0.442377,1,0.44832,0.441018,0.586387,0.141055,0.191369,0.23897,0.184477,0.275865,0.426732,0.238243,0.275135,0.295049,9,11,0.02,-1,1.00E-04,TRUE,'00:24','00:00'
0.123485,0.111364,0.050852,0.296462,0.513167,1,0.455808,0.467118,0.618073,0.184716,0.230301,0.270264,0.232549,0.315738,0.444987,0.262058,0.292026,0.310176,9,12,0.02,-1,1.00E-04,TRUE,'00:27','00:00'
0.106667,0.114167,0.056042,0.139975,0.391061,1,0.368403,0.397594,0.53291,0.075801,0.131371,0.180491,0.112522,0.21302,0.371607,0.147639,0.185121,0.207423,9,13,0.02,-1,1.00E-04,TRUE,'00:30','00:00'
0.106818,0.093939,0.049811,0.200099,0.408604,1,0.429609,0.445854,0.562182,0.141729,0.180221,0.225869,0.173817,0.251796,0.406812,0.212626,0.245125,0.267805,9,14,0.02,-1,1.00E-04,TRUE,'00:32','00:00'
0.106977,0.105039,0.052229,0.224379,0.437209,1,0.415052,0.402247,0.57255,0.114473,0.156964,0.20119,0.157417,0.240695,0.388542,0.17345,0.207352,0.228479,9,15,0.02,-1,1.00E-04,TRUE,'00:33','00:00'
0.105,0.103333,0.054688,0.18002,0.420665,1,0.343056,0.410103,0.556111,0.100205,0.148661,0.198847,0.136762,0.230888,0.388171,0.164167,0.198133,0.220974,9,16,0.02,-1,1.00E-04,TRUE,'00:36','00:00'
0.086047,0.082171,0.046415,0.209238,0.405879,1,0.476744,0.457357,0.59207,0.146641,0.184242,0.231252,0.174616,0.250547,0.407797,0.197093,0.230719,0.256607,9,17,0.02,-1,1.00E-04,TRUE,'00:38','00:00'
0.11626,0.107724,0.053354,0.24911,0.431736,1,0.389566,0.425357,0.591868,0.131534,0.172793,0.219971,0.175307,0.249767,0.401994,0.182114,0.2122,0.234641,9,18,0.02,-1,1.00E-04,TRUE,'00:41','00:00'
0.1275,0.117917,0.052187,0.273149,0.537102,1,0.439931,0.460433,0.621979,0.157733,0.211588,0.251308,0.208695,0.308253,0.433983,0.245903,0.285491,0.302946,9,19,0.02,-1,1.00E-04,TRUE,'00:45','00:00'
0.126667,0.125,0.057917,0.253482,0.500804,1,0.384028,0.409003,0.637204,0.128172,0.181313,0.231312,0.177218,0.276741,0.41941,0.184792,0.229752,0.246556,9,20,0.02,-1,1.00E-04,TRUE,'00:44','00:00'
0.113636,0.113258,0.050284,0.231348,0.502152,1,0.420139,0.419734,0.642016,0.146604,0.198475,0.242092,0.183614,0.28707,0.421457,0.209091,0.252546,0.272595,9,21,0.02,-1,1.00E-04,TRUE,'00:47','00:00'
0.11746,0.096825,0.049603,0.227844,0.397931,1,0.429233,0.45769,0.557992,0.152573,0.188014,0.232632,0.187156,0.252735,0.407673,0.20754,0.233477,0.257967,9,22,0.02,-1,1.00E-04,TRUE,'00:51','00:00'
0.108527,0.115504,0.054651,0.180505,0.442319,1,0.436693,0.424499,0.592629,0.123108,0.181021,0.227753,0.158292,0.260124,0.409479,0.202067,0.23861,0.26097,9,23,0.02,-1,1.00E-04,TRUE,'00:50','00:00'
0.106349,0.101587,0.051984,0.215917,0.433947,1,0.436508,0.466711,0.590021,0.141802,0.191337,0.237347,0.176481,0.263674,0.416946,0.200265,0.233058,0.258968,9,24,0.02,-1,1.00E-04,TRUE,'00:55','00:00'
0.104651,0.095736,0.048353,0.217994,0.414771,1,0.453488,0.459102,0.608967,0.133649,0.170958,0.219862,0.168887,0.244773,0.40058,0.185659,0.214664,0.241543,9,25,0.02,-1,1.00E-04,TRUE,'00:57','00:00'
0.110853,0.09845,0.04874,0.200581,0.421659,1,0.42345,0.45483,0.603949,0.124882,0.172663,0.217491,0.162675,0.247701,0.401168,0.197868,0.228118,0.256246,9,26,0.02,-1,1.00E-04,TRUE,'00:59','00:00'
0.113768,0.096739,0.05,0.237126,0.423879,1,0.456824,0.464343,0.590921,0.168435,0.204554,0.249196,0.201961,0.275099,0.427207,0.230616,0.262749,0.286825,9,27,0.02,-1,1.00E-04,TRUE,'00:58','00:00'
0.134188,0.131197,0.055769,0.296496,0.542992,1,0.413462,0.433235,0.637215,0.179481,0.235915,0.27821,0.226704,0.327362,0.452393,0.247721,0.287761,0.302245,9,28,0.02,-1,1.00E-04,TRUE,'01:05','00:00'
0.122481,0.099612,0.04874,0.283527,0.474419,1,0.410853,0.471284,0.63467,0.150915,0.187255,0.233809,0.201272,0.274104,0.418038,0.217313,0.248909,0.27045,9,29,0.02,-1,1.00E-04,TRUE,'01:07','00:00'
0.113636,0.110606,0.053693,0.235471,0.475424,1,0.449179,0.463835,0.63536,0.156778,0.208986,0.258484,0.196215,0.290506,0.436654,0.23548,0.27299,0.295006,9,30,0.02,-1,1.00E-04,TRUE,'01:06','00:00'
0.107317,0.113008,0.055081,0.217308,0.459973,1,0.449187,0.46998,0.615203,0.135648,0.189632,0.240921,0.174428,0.272384,0.420702,0.210976,0.249327,0.271289,9,31,0.02,-1,1.00E-04,TRUE,'01:10','00:00'
0.10614,0.109211,0.053509,0.184052,0.45574,1,0.438596,0.417472,0.572985,0.111834,0.165941,0.211353,0.147501,0.249703,0.396382,0.179313,0.218835,0.242248,9,32,0.02,-1,1.00E-04,TRUE,'01:14','00:00'
0.126829,0.115041,0.052947,0.25079,0.498645,1,0.379065,0.430136,0.621015,0.146387,0.197658,0.24209,0.19466,0.287779,0.426244,0.229133,0.260158,0.279881,9,33,0.02,-1,1.00E-04,TRUE,'01:16','00:00'
0.131746,0.103571,0.047917,0.317952,0.530952,1,0.426587,0.452657,0.642716,0.173077,0.208447,0.249665,0.228207,0.306049,0.434143,0.25377,0.286681,0.304003,9,34,0.02,-1,1.00E-04,TRUE,'01:19','00:00'
0.096296,0.098148,0.050741,0.169053,0.361481,1,0.414815,0.447035,0.524529,0.094541,0.143309,0.188386,0.129232,0.206967,0.368759,0.148889,0.175345,0.201407,9,35,0.02,-1,1.00E-04,TRUE,'01:17','00:00'
0.112593,0.094444,0.046667,0.263233,0.443951,1,0.466975,0.490017,0.626289,0.168141,0.205118,0.249923,0.206174,0.276908,0.424362,0.217531,0.246731,0.271764,9,36,0.02,-1,1.00E-04,TRUE,'01:21','00:00'
0.103968,0.095238,0.049603,0.206992,0.413511,1,0.411045,0.436398,0.565147,0.114906,0.156378,0.201135,0.152979,0.232131,0.385469,0.171032,0.20551,0.228953,9,37,0.02,-1,1.00E-04,TRUE,'01:24','00:00'
0.095349,0.102326,0.049516,0.176449,0.416021,1,0.501938,0.4549,0.587144,0.13924,0.191602,0.235826,0.16649,0.26116,0.413116,0.212145,0.249426,0.273807,9,38,0.02,-1,1.00E-04,TRUE,'01:29','00:00'
0.117021,0.107092,0.049202,0.27846,0.497168,1,0.460106,0.468784,0.607381,0.183819,0.229309,0.267728,0.223511,0.305942,0.437498,0.238002,0.266924,0.287205,9,39,0.02,-1,1.00E-04,TRUE,'01:23','00:00'
0.1,0.10303,0.052083,0.205177,0.414078,1,0.434975,0.413713,0.578673,0.116461,0.162983,0.20995,0.15415,0.238332,0.393036,0.174306,0.206723,0.230864,9,40,0.02,-1,1.00E-04,TRUE,'01:27','00:00'
0.122222,0.120238,0.052083,0.242867,0.513073,1,0.393188,0.430012,0.604581,0.133129,0.191161,0.231122,0.180069,0.285281,0.41238,0.208003,0.246225,0.263243,9,41,0.02,-1,1.00E-04,TRUE,'01:32','00:00'
0.122222,0.124359,0.057906,0.216979,0.463044,1,0.364316,0.415099,0.605257,0.123896,0.18005,0.230086,0.169855,0.269772,0.418434,0.208761,0.247511,0.268263,9,42,0.02,-1,1.00E-04,TRUE,'01:32','00:00'
0.116667,0.109167,0.053646,0.221435,0.424444,1,0.431597,0.4713,0.599401,0.146764,0.192352,0.24508,0.184365,0.264756,0.419826,0.215625,0.244674,0.269307,9,43,0.02,-1,1.00E-04,TRUE,'01:34','00:00'
0.112698,0.107143,0.050298,0.221047,0.452475,1,0.427579,0.424702,0.571994,0.141244,0.188091,0.23073,0.178312,0.267645,0.409024,0.19914,0.237728,0.255194,9,44,0.02,-1,1.00E-04,TRUE,'01:43','00:00'
