 Pre5,Pre10, Pre40, Rec5, Rec10, Rec40, AUC5, AUC10, AUC40, MAP5, MAP10, MAP40, NDCG5, NDCG10,NDCG40,MRR5, MRR10,MRR40, numFactors, numIter, lrate, maxlrate, reg, isBoldDriver, TrainTime, TestTime,
0.114167,0.091667,0.052396,0.181772,0.312778,1.000000,0.388542,0.443258,0.517519,0.116472,0.148171,0.199337,0.152287,0.206086,0.384652,0.186667,0.205742,0.233872,8,120,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.090152,0.105682,0.057292,0.151124,0.373214,1.000000,0.440341,0.405123,0.543572,0.087547,0.138531,0.191303,0.118690,0.210628,0.381735,0.140593,0.182773,0.209476,8,121,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.100833,0.090833,0.054583,0.160960,0.278588,1.000000,0.402778,0.458019,0.434747,0.080096,0.116049,0.166830,0.120067,0.172704,0.355045,0.153333,0.171880,0.198170,8,122,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.093023,0.099225,0.052907,0.128182,0.356530,1.000000,0.425388,0.418074,0.507372,0.079229,0.127494,0.175663,0.108139,0.197167,0.361272,0.134496,0.168783,0.194055,8,123,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.130000,0.113750,0.058125,0.265258,0.408681,1.000000,0.355556,0.453199,0.535218,0.147524,0.187511,0.234135,0.195452,0.261651,0.418398,0.212986,0.238937,0.260157,8,124,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.114729,0.102713,0.053488,0.228858,0.362405,1.000000,0.370801,0.465474,0.494750,0.101552,0.140807,0.186685,0.150427,0.209845,0.370098,0.161047,0.182231,0.205990,8,125,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.104651,0.092636,0.048256,0.229371,0.389147,1.000000,0.465116,0.485288,0.521539,0.149397,0.188969,0.229388,0.183328,0.247551,0.399658,0.200775,0.223860,0.248354,8,126,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.106504,0.084959,0.052033,0.225861,0.356310,1.000000,0.446477,0.450853,0.484877,0.131519,0.156115,0.203059,0.175408,0.227362,0.393108,0.217276,0.240247,0.261889,8,127,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.108333,0.096212,0.053883,0.169210,0.305646,1.000000,0.364268,0.441867,0.496838,0.086420,0.123331,0.174505,0.128533,0.186432,0.364065,0.162816,0.180934,0.207421,8,128,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.107246,0.089130,0.048007,0.238207,0.397524,1.000000,0.470411,0.481812,0.525587,0.170645,0.203792,0.244659,0.199423,0.262292,0.413866,0.210145,0.234335,0.257194,8,129,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.104878,0.109350,0.057419,0.157136,0.382114,1.000000,0.348916,0.409156,0.537113,0.079609,0.132880,0.183389,0.117696,0.208288,0.374386,0.142276,0.173982,0.200465,8,130,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.128571,0.103968,0.053373,0.275685,0.410798,1.000000,0.428241,0.506752,0.561059,0.151544,0.188489,0.235795,0.203829,0.262900,0.418824,0.223942,0.246414,0.269647,8,131,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.097727,0.093182,0.056818,0.145666,0.297476,1.000000,0.343434,0.407227,0.465205,0.089270,0.127615,0.180563,0.121171,0.185644,0.367560,0.152715,0.179176,0.204253,8,132,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.122222,0.090171,0.050321,0.240931,0.401994,1.000000,0.440883,0.495099,0.566993,0.162203,0.189942,0.237262,0.196310,0.256398,0.416969,0.214103,0.241763,0.269171,8,133,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.112500,0.089583,0.053750,0.215890,0.326250,1.000000,0.425347,0.484032,0.483196,0.137151,0.167234,0.214911,0.174300,0.222288,0.396369,0.198819,0.214840,0.241923,8,134,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.101550,0.083333,0.050969,0.213114,0.355103,1.000000,0.417636,0.469477,0.480341,0.121253,0.153721,0.198187,0.159645,0.214435,0.381446,0.178230,0.199971,0.225370,8,135,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.108527,0.096899,0.053004,0.195543,0.349677,1.000000,0.382106,0.456634,0.505115,0.091554,0.133561,0.181224,0.134154,0.198869,0.366861,0.153359,0.176798,0.203184,8,136,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.090698,0.084109,0.052713,0.136456,0.290061,1.000000,0.412468,0.438073,0.469619,0.095532,0.127609,0.179306,0.120740,0.184546,0.367210,0.150517,0.178879,0.206445,8,137,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.107937,0.091270,0.061111,0.156584,0.259114,1.000000,0.384921,0.444204,0.455606,0.098905,0.129221,0.189490,0.134694,0.182650,0.381158,0.172156,0.193109,0.219572,8,138,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.095238,0.087302,0.049802,0.161357,0.305026,1.000000,0.388558,0.448145,0.479146,0.072843,0.110271,0.157613,0.111897,0.172918,0.346860,0.136177,0.159292,0.185281,8,139,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.105303,0.082576,0.051042,0.170455,0.288194,1.000000,0.410985,0.473752,0.482132,0.114552,0.140456,0.191215,0.153095,0.201044,0.382638,0.214078,0.231288,0.258029,8,140,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.092063,0.090476,0.049008,0.172666,0.391534,1.000000,0.447751,0.445933,0.525414,0.102814,0.149677,0.193396,0.134262,0.219206,0.376956,0.153307,0.187442,0.214562,8,141,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.100775,0.086822,0.050872,0.160877,0.276394,1.000000,0.427326,0.464682,0.518862,0.103333,0.135788,0.189386,0.136934,0.187326,0.372462,0.174096,0.192483,0.225437,8,142,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.116239,0.101709,0.054487,0.203444,0.377855,1.000000,0.419872,0.464303,0.531027,0.153634,0.196233,0.244617,0.184475,0.254377,0.417716,0.219160,0.241000,0.267763,8,143,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.144167,0.106250,0.056979,0.271171,0.402619,1.000000,0.413889,0.502662,0.557461,0.179013,0.210556,0.261208,0.225658,0.278001,0.440481,0.265903,0.284782,0.309312,8,144,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.113492,0.080952,0.049405,0.265530,0.378458,1.000000,0.378968,0.464022,0.522698,0.129301,0.148770,0.196480,0.179709,0.221367,0.384534,0.194246,0.209996,0.232792,8,145,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.109091,0.095076,0.053883,0.198746,0.347132,1.000000,0.451073,0.456124,0.520711,0.132885,0.167203,0.218216,0.165714,0.226468,0.397191,0.193561,0.218221,0.244441,8,146,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.088406,0.071014,0.047736,0.169266,0.295773,1.000000,0.464976,0.480346,0.483764,0.109000,0.136145,0.182186,0.135333,0.184524,0.362565,0.151570,0.170841,0.201771,8,147,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.101550,0.086822,0.049225,0.176400,0.309561,1.000000,0.399871,0.462478,0.473026,0.093598,0.128126,0.173523,0.130589,0.186385,0.357561,0.151163,0.170847,0.198628,8,148,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.100000,0.100000,0.055208,0.170810,0.353056,1.000000,0.396528,0.421871,0.504120,0.092220,0.138740,0.187857,0.126818,0.202143,0.373271,0.146250,0.172059,0.201348,8,149,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.085185,0.067778,0.046296,0.163342,0.277593,1.000000,0.479630,0.472424,0.474111,0.120348,0.143353,0.191368,0.144557,0.189603,0.371079,0.175185,0.194934,0.224323,8,150,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.105426,0.105039,0.055911,0.141193,0.369531,1.000000,0.395026,0.432303,0.511107,0.074855,0.125282,0.174111,0.110722,0.200249,0.362888,0.142248,0.177729,0.201970,8,151,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.109302,0.096899,0.053585,0.189393,0.395349,1.000000,0.394703,0.428272,0.552038,0.112735,0.152966,0.202843,0.151172,0.229778,0.394163,0.178230,0.208681,0.233005,8,152,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.089394,0.078409,0.051705,0.143164,0.267929,1.000000,0.447601,0.480350,0.503747,0.088816,0.122382,0.176533,0.119419,0.172267,0.364672,0.152083,0.173154,0.207993,8,153,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.101481,0.100370,0.050833,0.213275,0.392189,1.000000,0.443519,0.486207,0.480159,0.120474,0.166942,0.207299,0.162597,0.235983,0.385230,0.194691,0.217848,0.240740,8,154,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.095238,0.082937,0.047222,0.161486,0.309524,1.000000,0.457011,0.452105,0.502207,0.103616,0.135295,0.183931,0.136250,0.195004,0.368434,0.172553,0.194844,0.221315,8,155,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.098485,0.089773,0.046591,0.208545,0.384739,1.000000,0.442235,0.480001,0.529847,0.123478,0.163189,0.205572,0.159029,0.229432,0.382063,0.171338,0.200780,0.224968,8,156,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.100775,0.095736,0.051066,0.211184,0.398961,1.000000,0.490310,0.484638,0.546974,0.141546,0.181871,0.229105,0.176587,0.250207,0.406379,0.212726,0.238466,0.264165,8,157,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.119512,0.086992,0.049797,0.244580,0.364499,1.000000,0.402778,0.492015,0.502691,0.130589,0.158591,0.203643,0.173637,0.221080,0.385071,0.178862,0.198038,0.223288,8,158,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.093333,0.081250,0.051458,0.144560,0.283056,1.000000,0.415625,0.435020,0.470848,0.088435,0.118582,0.168249,0.114926,0.169780,0.353110,0.133750,0.154360,0.184804,8,159,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.083333,0.090580,0.050000,0.138748,0.326087,1.000000,0.461353,0.454139,0.504062,0.094877,0.141512,0.185954,0.121495,0.196602,0.365044,0.151570,0.176245,0.205040,8,160,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.118333,0.104167,0.055104,0.223193,0.370185,1.000000,0.416319,0.486157,0.478642,0.139388,0.181361,0.223704,0.183346,0.246925,0.405890,0.224306,0.247047,0.269013,8,161,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.096970,0.089015,0.050758,0.179453,0.347638,1.000000,0.444444,0.448961,0.526607,0.128306,0.161846,0.212508,0.156830,0.224871,0.393725,0.189773,0.220265,0.245077,8,162,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.109630,0.089630,0.051111,0.223519,0.355617,1.000000,0.462346,0.499103,0.539828,0.137626,0.172223,0.220039,0.177471,0.232025,0.401119,0.203827,0.222869,0.252055,8,163,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.128070,0.098246,0.052632,0.242544,0.386330,1.000000,0.404605,0.479741,0.511902,0.144749,0.177966,0.223820,0.190926,0.248300,0.407540,0.223465,0.246121,0.267549,8,164,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.107500,0.093333,0.052500,0.184931,0.360347,1.000000,0.365972,0.443703,0.544003,0.105478,0.143483,0.194951,0.145368,0.213772,0.384290,0.181597,0.207378,0.234245,8,165,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.117778,0.090370,0.051296,0.230347,0.373598,1.000000,0.375000,0.459259,0.528873,0.123923,0.154612,0.200570,0.168263,0.223689,0.386776,0.188519,0.212040,0.235546,8,166,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.111111,0.100397,0.054663,0.206955,0.368340,1.000000,0.426257,0.466002,0.514319,0.128593,0.168900,0.215985,0.167618,0.234184,0.399723,0.207143,0.228732,0.255498,8,167,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.110853,0.086434,0.050969,0.222180,0.308554,1.000000,0.364664,0.480013,0.498402,0.110919,0.137566,0.188738,0.156500,0.194246,0.371185,0.181008,0.191342,0.220016,8,168,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.107576,0.094318,0.051326,0.219425,0.393712,1.000000,0.387626,0.450976,0.521827,0.114458,0.149535,0.196655,0.162934,0.230697,0.386944,0.198927,0.224959,0.245453,8,169,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.102326,0.089922,0.053198,0.192107,0.326873,1.000000,0.414729,0.419627,0.499267,0.094088,0.124814,0.176318,0.137185,0.192659,0.368347,0.160401,0.184019,0.209316,8,170,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.135043,0.109402,0.052137,0.321632,0.448718,1.000000,0.493590,0.522427,0.566757,0.188275,0.225875,0.266311,0.240676,0.298776,0.442100,0.255556,0.279996,0.301627,8,171,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.106667,0.092500,0.051250,0.213965,0.373254,1.000000,0.396528,0.451414,0.543995,0.142948,0.177262,0.226696,0.176407,0.241438,0.406007,0.205972,0.230126,0.256706,8,172,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.100877,0.092982,0.053399,0.186422,0.352356,1.000000,0.461623,0.433745,0.516621,0.137080,0.171353,0.221620,0.163842,0.231399,0.403306,0.194518,0.223592,0.250186,8,173,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.115873,0.099603,0.053075,0.202491,0.341931,1.000000,0.458333,0.500083,0.512055,0.130423,0.170661,0.217319,0.173980,0.233166,0.401761,0.228307,0.245759,0.272107,8,174,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.102500,0.105833,0.053229,0.170923,0.406407,1.000000,0.396875,0.430955,0.507877,0.102683,0.156539,0.198920,0.137662,0.229158,0.379520,0.166389,0.195526,0.219484,8,175,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.102326,0.106589,0.052810,0.182219,0.373268,1.000000,0.440891,0.474556,0.502190,0.114368,0.165184,0.208101,0.153070,0.233911,0.389338,0.197287,0.224983,0.247132,8,176,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.092424,0.096212,0.054735,0.134844,0.325612,1.000000,0.351957,0.397412,0.470860,0.062027,0.105053,0.154192,0.096396,0.173107,0.345416,0.121843,0.150424,0.175487,8,177,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.081061,0.084470,0.052083,0.104033,0.285086,1.000000,0.421717,0.426664,0.471018,0.067438,0.110447,0.159883,0.091849,0.162750,0.344880,0.122664,0.146761,0.177575,8,178,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.107937,0.088492,0.048214,0.211335,0.378836,1.000000,0.411045,0.472250,0.524786,0.119894,0.157903,0.200939,0.158670,0.222549,0.381149,0.174735,0.198227,0.224725,8,179,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.101515,0.093561,0.053977,0.169212,0.313560,1.000000,0.411932,0.453452,0.496172,0.098005,0.135217,0.186932,0.135475,0.197019,0.373660,0.172159,0.194443,0.221420,8,180,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.081818,0.078409,0.046875,0.153391,0.325884,1.000000,0.443813,0.449841,0.535803,0.081926,0.120670,0.169672,0.110251,0.179119,0.353656,0.119381,0.150207,0.182622,8,181,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.110078,0.098450,0.056492,0.223742,0.354217,1.000000,0.394380,0.451766,0.553798,0.121126,0.157393,0.211371,0.166551,0.225201,0.401077,0.195866,0.220104,0.244630,8,182,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.092857,0.082143,0.047520,0.176112,0.365495,1.000000,0.406085,0.450672,0.528012,0.086240,0.124615,0.170170,0.121114,0.192247,0.355844,0.128836,0.158730,0.185427,8,183,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.098450,0.089535,0.053101,0.236348,0.392571,1.000000,0.443152,0.428906,0.526509,0.130254,0.160616,0.208193,0.164001,0.228478,0.391195,0.154587,0.187342,0.210833,8,184,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.094815,0.077778,0.046111,0.189427,0.355370,1.000000,0.452160,0.493107,0.530118,0.110569,0.146667,0.190327,0.145195,0.206944,0.371693,0.166543,0.188854,0.219167,8,185,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.107143,0.088492,0.053373,0.198022,0.332634,1.000000,0.397156,0.472541,0.508510,0.127351,0.161023,0.211792,0.161937,0.218000,0.394469,0.188029,0.206579,0.236680,8,186,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.110256,0.096581,0.055235,0.164540,0.296703,1.000000,0.391738,0.455844,0.422173,0.098737,0.136553,0.184201,0.138154,0.197504,0.373083,0.186182,0.207260,0.231951,8,187,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.103968,0.086111,0.052877,0.178307,0.329894,1.000000,0.405093,0.444021,0.492564,0.114451,0.146664,0.196796,0.147204,0.207801,0.382874,0.174868,0.198776,0.223798,8,188,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.070922,0.070213,0.046099,0.106235,0.299202,1.000000,0.430851,0.426193,0.478264,0.067450,0.103087,0.149713,0.085406,0.158063,0.334153,0.098227,0.127053,0.158952,8,189,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.105983,0.096581,0.049573,0.175295,0.347009,1.000000,0.433048,0.457134,0.501759,0.106278,0.147046,0.190098,0.142153,0.210491,0.372536,0.176923,0.198633,0.224543,8,190,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.093939,0.082197,0.048485,0.181512,0.344535,1.000000,0.427083,0.469133,0.510090,0.103944,0.140925,0.188800,0.136806,0.199875,0.368073,0.154861,0.178453,0.206972,8,191,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.116667,0.094318,0.052367,0.233000,0.349838,1.000000,0.419192,0.489989,0.506872,0.123464,0.155917,0.204281,0.171122,0.220952,0.388405,0.194760,0.213758,0.238930,8,192,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.132576,0.112500,0.053598,0.304473,0.481890,1.000000,0.397727,0.460302,0.589165,0.155320,0.197465,0.240353,0.209182,0.283812,0.421617,0.210669,0.240174,0.258835,8,193,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.099206,0.090079,0.049107,0.175546,0.383141,1.000000,0.457672,0.466408,0.522661,0.121005,0.162726,0.206235,0.152507,0.231953,0.390036,0.188690,0.219249,0.244409,8,194,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.112613,0.104054,0.058671,0.168118,0.363514,1.000000,0.397523,0.429925,0.488451,0.106819,0.149848,0.200758,0.142997,0.222076,0.392682,0.185511,0.215190,0.239595,8,195,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.114634,0.094715,0.056098,0.179452,0.285298,1.000000,0.364837,0.460918,0.460431,0.105197,0.138027,0.189744,0.150693,0.199410,0.382188,0.202439,0.217125,0.242710,8,196,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.100000,0.105856,0.055068,0.179730,0.432958,1.000000,0.395270,0.426489,0.564808,0.085698,0.143054,0.191202,0.124110,0.224843,0.381140,0.143243,0.182592,0.208006,8,197,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.096899,0.068992,0.045930,0.207364,0.325581,1.000000,0.360465,0.474149,0.518381,0.127112,0.146882,0.195531,0.163898,0.208037,0.381351,0.189212,0.207032,0.234858,8,198,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.105556,0.090476,0.051190,0.186291,0.309259,1.000000,0.452381,0.509314,0.538133,0.137801,0.175223,0.226945,0.172174,0.224646,0.405468,0.222222,0.236385,0.269233,8,199,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.107407,0.099630,0.055741,0.197408,0.345433,1.000000,0.447531,0.479042,0.508291,0.134013,0.172939,0.225453,0.172339,0.235610,0.406632,0.220370,0.244270,0.269209,8,200,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.094167,0.072083,0.049583,0.189940,0.267659,1.000000,0.452083,0.474161,0.446526,0.120100,0.140314,0.190334,0.149828,0.184637,0.370344,0.168611,0.186605,0.215854,9,10,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.073016,0.080159,0.053373,0.088366,0.218122,1.000000,0.416667,0.401038,0.440910,0.052383,0.089047,0.142258,0.073932,0.133059,0.332260,0.095503,0.118377,0.151874,9,11,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.108333,0.096212,0.050095,0.240025,0.384091,1.000000,0.349116,0.439285,0.552438,0.101810,0.139152,0.183814,0.151653,0.212988,0.372189,0.157008,0.177038,0.203117,9,12,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.113953,0.112016,0.053876,0.192909,0.422271,1.000000,0.379522,0.434366,0.536625,0.094100,0.146647,0.189064,0.142131,0.229366,0.378104,0.179651,0.206400,0.228762,9,13,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.082222,0.087037,0.052222,0.125750,0.305203,1.000000,0.436420,0.449743,0.492552,0.066446,0.110021,0.160386,0.096837,0.167641,0.346971,0.125926,0.148995,0.181539,9,14,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.096899,0.089535,0.054457,0.146004,0.277962,1.000000,0.419251,0.458529,0.504403,0.112508,0.148928,0.204807,0.139536,0.198013,0.387364,0.181589,0.202246,0.233935,9,15,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.118803,0.097863,0.056944,0.197890,0.318234,1.000000,0.409188,0.466465,0.459677,0.126397,0.161735,0.210246,0.166021,0.218507,0.394145,0.203917,0.222522,0.248110,9,16,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.097037,0.084815,0.051759,0.172853,0.305561,1.000000,0.427778,0.464635,0.488252,0.101988,0.135283,0.185013,0.137822,0.192434,0.371080,0.167654,0.186068,0.214294,9,17,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.123077,0.111538,0.054380,0.222973,0.406457,1.000000,0.377493,0.463954,0.542479,0.120565,0.167498,0.210993,0.164484,0.239082,0.392948,0.184900,0.207599,0.232541,9,18,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.091852,0.081111,0.052037,0.143686,0.273642,1.000000,0.390741,0.417188,0.460717,0.070903,0.100747,0.153160,0.105319,0.156381,0.341881,0.126605,0.146665,0.174569,9,19,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.083704,0.080370,0.049444,0.145235,0.300370,1.000000,0.394753,0.404828,0.484818,0.068723,0.102176,0.152965,0.099818,0.162812,0.342003,0.107346,0.136232,0.163811,9,20,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.104167,0.096667,0.052917,0.172318,0.356468,1.000000,0.433681,0.445168,0.532172,0.116716,0.159479,0.209870,0.151208,0.224779,0.394791,0.193542,0.220056,0.247797,9,21,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.109524,0.088889,0.051984,0.223126,0.350000,1.000000,0.423942,0.472478,0.537971,0.135622,0.166091,0.215603,0.174532,0.226837,0.397821,0.198413,0.219874,0.246656,9,22,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.116260,0.088211,0.050305,0.223513,0.338189,1.000000,0.407859,0.480905,0.537535,0.136589,0.163593,0.211916,0.179200,0.226250,0.398017,0.216260,0.232040,0.261750,9,23,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.092063,0.084524,0.052778,0.167142,0.278898,1.000000,0.456349,0.473561,0.461424,0.112699,0.146723,0.198527,0.140696,0.190024,0.374280,0.166931,0.183935,0.214258,9,24,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.109910,0.072072,0.048198,0.214350,0.270603,1.000000,0.413288,0.496957,0.470849,0.129765,0.143278,0.192142,0.163682,0.188359,0.371837,0.173724,0.181982,0.210989,9,25,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.111966,0.082479,0.048077,0.226140,0.325499,1.000000,0.410969,0.492157,0.500845,0.111930,0.140040,0.185892,0.153061,0.194760,0.366668,0.150071,0.162766,0.194627,9,26,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.107500,0.112083,0.056979,0.196071,0.430069,1.000000,0.387500,0.392295,0.567206,0.094995,0.147295,0.197421,0.138292,0.233941,0.390917,0.160208,0.201329,0.221693,9,27,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.117424,0.096970,0.051136,0.242027,0.417388,1.000000,0.355429,0.441938,0.547137,0.120459,0.154523,0.201586,0.167677,0.237018,0.389832,0.182386,0.213539,0.232124,9,28,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.087121,0.091288,0.052367,0.137235,0.332792,1.000000,0.394571,0.400298,0.484906,0.063665,0.106433,0.155628,0.096935,0.172609,0.344300,0.119003,0.147397,0.173591,9,29,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.113333,0.097917,0.051042,0.243431,0.403409,1.000000,0.426736,0.463492,0.563596,0.132181,0.170640,0.218054,0.176992,0.243632,0.402171,0.198611,0.225276,0.250841,9,30,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.119048,0.100000,0.055258,0.242750,0.396693,1.000000,0.442791,0.481111,0.545407,0.170325,0.207916,0.255894,0.210447,0.273298,0.436259,0.255423,0.278619,0.301884,9,31,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.109091,0.087121,0.055398,0.228346,0.328472,1.000000,0.462437,0.494040,0.522236,0.147121,0.174352,0.227746,0.183254,0.227957,0.409829,0.210732,0.232041,0.263247,9,32,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.117544,0.096491,0.061184,0.194317,0.289449,1.000000,0.364766,0.456275,0.485454,0.106966,0.136141,0.198049,0.150611,0.194469,0.387557,0.187646,0.202384,0.229844,9,33,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.108696,0.084783,0.046377,0.240252,0.372239,1.000000,0.440217,0.471460,0.536436,0.144108,0.170974,0.213784,0.180500,0.232830,0.390802,0.192452,0.210703,0.237827,9,34,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.104545,0.096591,0.054356,0.191815,0.317757,1.000000,0.435922,0.461475,0.504479,0.121024,0.157760,0.210308,0.158492,0.215381,0.391565,0.192045,0.213155,0.239158,9,35,0.02,-1.0,1.0E-4,true,'00:00','00:00',
