 Pre5,Pre10, Pre40, Rec5, Rec10, Rec40, AUC5, AUC10, AUC40, MAP5, MAP10, MAP40, NDCG5, NDCG10,NDCG40,MRR5, MRR10,MRR40, numFactors, numIter, lrate, maxlrate, regB, regU, regI, regC, isBoldDriver, TrainTime, TestTime,
0.125758,0.096591,0.052083,0.241234,0.346753,1.000000,0.421717,0.504919,0.489287,0.136546,0.168550,0.210655,0.185624,0.230049,0.393592,0.218308,0.231719,0.255938,14,90,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.120290,0.091304,0.046558,0.280863,0.369203,1.000000,0.477053,0.542170,0.566288,0.182393,0.211891,0.255862,0.230525,0.271403,0.429482,0.274698,0.285080,0.311049,14,91,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.128571,0.105556,0.054861,0.256442,0.396038,1.000000,0.368717,0.476328,0.514523,0.125534,0.163705,0.209680,0.180573,0.240934,0.397567,0.207474,0.225512,0.248174,14,92,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.109910,0.117117,0.056306,0.170417,0.460307,1.000000,0.442943,0.424657,0.534765,0.098820,0.162922,0.205535,0.142852,0.256415,0.399063,0.200150,0.246143,0.261982,14,93,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.107317,0.087805,0.049289,0.214073,0.422561,1.000000,0.399729,0.435411,0.526508,0.135945,0.170515,0.212286,0.168606,0.243506,0.393336,0.180285,0.211256,0.232206,14,94,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.102963,0.076296,0.055000,0.203488,0.295309,1.000000,0.408951,0.472005,0.451404,0.133649,0.150095,0.205072,0.172405,0.206909,0.391416,0.225432,0.236471,0.264139,14,95,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.108148,0.096296,0.051852,0.227388,0.386390,1.000000,0.445988,0.479784,0.515631,0.146207,0.186009,0.228883,0.185414,0.250360,0.405939,0.217840,0.241452,0.263944,14,96,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.103175,0.079762,0.049504,0.219851,0.342470,1.000000,0.396825,0.501205,0.473837,0.135474,0.164398,0.210078,0.175660,0.226151,0.393445,0.209458,0.227173,0.252727,14,97,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.102439,0.078455,0.055488,0.180217,0.245619,1.000000,0.423442,0.486450,0.465670,0.112252,0.132846,0.189319,0.146253,0.177278,0.375803,0.176491,0.186482,0.220329,14,98,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.105303,0.077652,0.045549,0.251894,0.404293,1.000000,0.405303,0.493029,0.527383,0.157449,0.183317,0.222863,0.193556,0.249738,0.398788,0.198990,0.220370,0.241858,14,99,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.117778,0.096296,0.052685,0.227156,0.401765,1.000000,0.398457,0.467909,0.559590,0.140538,0.176942,0.225698,0.183297,0.249224,0.409654,0.215556,0.237922,0.263007,14,100,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.120930,0.102326,0.056008,0.247856,0.387874,1.000000,0.359173,0.489422,0.558483,0.108587,0.148428,0.201717,0.165309,0.225327,0.391305,0.191150,0.210867,0.236257,14,101,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.122222,0.094048,0.052976,0.224959,0.349735,1.000000,0.376323,0.479112,0.467546,0.124384,0.156956,0.200926,0.175071,0.226120,0.389686,0.224537,0.238933,0.261166,14,102,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.102899,0.089493,0.049547,0.176803,0.331746,1.000000,0.400664,0.451637,0.519682,0.090575,0.124697,0.173597,0.129787,0.193894,0.363303,0.156401,0.184203,0.209881,14,103,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.110526,0.097807,0.055811,0.194311,0.337348,1.000000,0.420322,0.477857,0.452725,0.094299,0.132409,0.181639,0.139206,0.200406,0.369326,0.160746,0.185136,0.207513,14,104,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.117073,0.093089,0.053354,0.174319,0.313763,1.000000,0.357046,0.457157,0.443104,0.106718,0.140214,0.185193,0.145397,0.201640,0.372547,0.184146,0.202846,0.228058,14,105,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.118254,0.094841,0.052579,0.220915,0.375831,1.000000,0.423611,0.488670,0.526324,0.139754,0.177451,0.222474,0.181844,0.241784,0.404916,0.227183,0.245635,0.274542,14,106,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.132576,0.112879,0.058333,0.243835,0.405502,1.000000,0.359848,0.467525,0.522374,0.130096,0.172563,0.220789,0.185141,0.251324,0.408398,0.228157,0.246624,0.267572,14,107,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.087302,0.086905,0.054861,0.116821,0.294819,1.000000,0.433862,0.437968,0.502003,0.070018,0.109085,0.166896,0.099192,0.168168,0.357422,0.131349,0.157174,0.190472,14,108,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.128889,0.095926,0.046296,0.285529,0.438580,1.000000,0.454630,0.537294,0.538616,0.174618,0.211076,0.248766,0.225597,0.284330,0.422577,0.258704,0.276490,0.296650,14,109,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.106667,0.093333,0.049815,0.243439,0.417989,1.000000,0.450309,0.492177,0.529962,0.125445,0.166561,0.206719,0.171286,0.239783,0.387355,0.184815,0.207723,0.230219,14,110,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.105303,0.082197,0.049716,0.194174,0.331124,1.000000,0.438763,0.465094,0.448289,0.113176,0.139937,0.185152,0.155045,0.206560,0.373352,0.197727,0.219130,0.242187,14,111,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.085606,0.075758,0.050852,0.162226,0.271212,1.000000,0.460227,0.478828,0.443732,0.118140,0.145961,0.195071,0.149193,0.195985,0.379390,0.202904,0.218559,0.247326,14,112,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.096032,0.080556,0.051587,0.159436,0.322884,1.000000,0.407407,0.447436,0.503306,0.085957,0.119025,0.171590,0.120043,0.181306,0.361933,0.143783,0.168734,0.199533,14,113,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.102381,0.096825,0.050397,0.204551,0.440410,1.000000,0.443783,0.435976,0.537100,0.119752,0.164980,0.205894,0.157600,0.244884,0.391610,0.183862,0.218619,0.240657,14,114,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.095122,0.082927,0.049898,0.180196,0.336554,1.000000,0.441396,0.477662,0.470888,0.102927,0.138070,0.185098,0.140047,0.202639,0.369215,0.173442,0.197472,0.221853,14,115,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.135659,0.106589,0.056880,0.236211,0.357970,1.000000,0.417313,0.504741,0.494667,0.142477,0.177624,0.227760,0.198206,0.250826,0.417515,0.261757,0.280483,0.301404,14,116,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.101550,0.085659,0.049419,0.188538,0.337874,1.000000,0.450904,0.469308,0.536282,0.123631,0.157257,0.207050,0.156367,0.217347,0.389083,0.183592,0.210777,0.238759,14,117,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.118699,0.094715,0.051829,0.206214,0.323713,1.000000,0.407859,0.484619,0.533947,0.130358,0.164255,0.214256,0.170686,0.220174,0.395532,0.212263,0.228071,0.258735,14,118,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.110833,0.091667,0.054792,0.186273,0.313403,1.000000,0.368056,0.469403,0.474344,0.119402,0.153824,0.203274,0.154994,0.209162,0.385978,0.191042,0.207682,0.235210,14,119,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.087879,0.093182,0.054072,0.142843,0.332151,1.000000,0.496212,0.432419,0.497681,0.089497,0.132141,0.183089,0.122561,0.196593,0.372699,0.169192,0.194333,0.224836,14,120,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.104545,0.083333,0.049148,0.203463,0.338149,1.000000,0.403093,0.460937,0.506280,0.110543,0.138435,0.186942,0.148456,0.202926,0.372417,0.166730,0.191283,0.217230,14,121,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.125397,0.097222,0.053175,0.232981,0.340231,1.000000,0.399471,0.520668,0.525831,0.127107,0.162423,0.211197,0.182828,0.228976,0.400085,0.243056,0.254699,0.282071,14,122,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.106818,0.079167,0.047538,0.223122,0.339337,1.000000,0.476957,0.498264,0.484941,0.161159,0.184170,0.226987,0.193619,0.238600,0.402820,0.232702,0.250938,0.275943,14,123,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.133333,0.112602,0.056402,0.243767,0.391938,1.000000,0.432927,0.493927,0.508132,0.168227,0.207988,0.252460,0.216142,0.279034,0.434779,0.276558,0.300168,0.319666,14,124,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.100000,0.076190,0.049702,0.230639,0.340681,1.000000,0.438161,0.494276,0.500838,0.160891,0.185150,0.232040,0.197122,0.242062,0.412431,0.236574,0.254250,0.279409,14,125,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.110256,0.108547,0.057372,0.204938,0.432499,1.000000,0.457977,0.451482,0.572798,0.131946,0.183544,0.233648,0.170953,0.261530,0.421464,0.210470,0.245788,0.270593,14,126,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.120635,0.090476,0.050397,0.213972,0.336911,1.000000,0.439815,0.508834,0.473885,0.162537,0.191266,0.233345,0.195120,0.243401,0.405275,0.235185,0.250187,0.274560,14,127,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.121705,0.088372,0.049806,0.265973,0.387695,1.000000,0.365956,0.475802,0.521692,0.117733,0.142868,0.186866,0.171783,0.218089,0.375990,0.187855,0.204477,0.228844,14,128,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.106202,0.082946,0.046609,0.227630,0.346382,1.000000,0.474806,0.486707,0.494034,0.144275,0.171052,0.214366,0.178362,0.225494,0.387728,0.191860,0.212375,0.239087,14,129,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.119841,0.094444,0.051190,0.226055,0.320597,1.000000,0.442460,0.521349,0.471476,0.148675,0.180509,0.224216,0.192623,0.234914,0.401936,0.243915,0.252905,0.279264,14,130,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.121930,0.102193,0.052522,0.253061,0.410241,1.000000,0.440789,0.478953,0.537104,0.156174,0.195443,0.240711,0.197720,0.263721,0.418207,0.216813,0.245102,0.267067,14,131,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.125203,0.103659,0.054065,0.282614,0.396748,1.000000,0.445799,0.501149,0.522376,0.140800,0.176694,0.220125,0.194191,0.246357,0.401753,0.202304,0.221821,0.244006,14,132,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.119697,0.093561,0.051231,0.224260,0.375216,1.000000,0.404356,0.484063,0.493980,0.147585,0.181332,0.223877,0.188263,0.248391,0.405967,0.235732,0.257777,0.281013,14,133,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.095935,0.080081,0.048984,0.195877,0.305265,1.000000,0.431911,0.458870,0.510336,0.089734,0.117451,0.169557,0.128858,0.173858,0.353921,0.134553,0.152045,0.182436,14,134,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.111628,0.104651,0.051647,0.200506,0.375938,1.000000,0.436370,0.471253,0.535572,0.125389,0.172054,0.217283,0.166620,0.239434,0.398778,0.205943,0.229320,0.255021,14,135,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.085185,0.067407,0.047130,0.156429,0.248395,1.000000,0.439815,0.476514,0.443121,0.085770,0.109735,0.157085,0.116070,0.153486,0.339576,0.126790,0.140028,0.171015,14,136,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.126984,0.098413,0.051687,0.256620,0.348822,1.000000,0.399802,0.520652,0.477674,0.134706,0.167371,0.210960,0.187728,0.230239,0.390243,0.217460,0.229600,0.252578,14,137,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.118939,0.087879,0.049905,0.242334,0.363859,1.000000,0.418245,0.506020,0.534035,0.156191,0.185732,0.233083,0.198974,0.247613,0.412876,0.239078,0.256202,0.283686,14,138,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.116239,0.096581,0.049679,0.241433,0.410582,1.000000,0.395299,0.427020,0.510561,0.129107,0.162683,0.202956,0.172944,0.238225,0.386420,0.192735,0.215685,0.237021,14,139,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.097619,0.095635,0.057540,0.189778,0.342849,1.000000,0.442791,0.459404,0.490880,0.118642,0.156415,0.210420,0.150938,0.216860,0.391407,0.172024,0.201338,0.224929,14,140,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.123577,0.091870,0.052337,0.252683,0.388326,1.000000,0.404810,0.487797,0.545985,0.139428,0.171653,0.218479,0.188814,0.243272,0.404733,0.214295,0.234385,0.259094,14,141,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.103252,0.095122,0.054776,0.177248,0.301041,1.000000,0.447154,0.467181,0.467041,0.112248,0.149331,0.201358,0.150334,0.203142,0.382003,0.199187,0.213231,0.241417,14,142,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.101418,0.088652,0.050798,0.181049,0.328984,1.000000,0.436466,0.488978,0.494407,0.114322,0.150590,0.200301,0.154092,0.212684,0.382895,0.203310,0.224517,0.250224,14,143,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.127273,0.095455,0.051989,0.255533,0.367845,1.000000,0.392992,0.507099,0.523846,0.126583,0.158434,0.203671,0.177841,0.224676,0.388465,0.191919,0.206336,0.235095,14,144,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.114729,0.092248,0.048353,0.248014,0.385406,1.000000,0.458656,0.504130,0.493386,0.156800,0.190826,0.230711,0.196658,0.252996,0.403310,0.218605,0.237761,0.259863,14,145,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.113333,0.088889,0.050648,0.232058,0.379012,1.000000,0.411420,0.498732,0.530577,0.125113,0.160836,0.206089,0.174318,0.229854,0.392775,0.213086,0.229663,0.257070,14,146,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.122500,0.086667,0.051562,0.205278,0.325880,1.000000,0.444792,0.490195,0.456629,0.136551,0.161225,0.205379,0.176994,0.222931,0.391001,0.225417,0.244416,0.268865,14,147,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.094815,0.072593,0.050556,0.184807,0.292612,1.000000,0.448765,0.485729,0.469578,0.120115,0.141436,0.193845,0.151878,0.195424,0.379080,0.175988,0.199009,0.226478,14,148,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.114286,0.105556,0.053869,0.172449,0.375624,1.000000,0.410053,0.433197,0.533553,0.112432,0.158578,0.207147,0.152517,0.232872,0.394878,0.204894,0.230937,0.256261,14,149,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.130081,0.106098,0.051524,0.280217,0.430081,1.000000,0.424119,0.489071,0.586962,0.158995,0.196584,0.242760,0.208254,0.269489,0.420474,0.229133,0.249347,0.274802,14,150,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.119565,0.093841,0.049728,0.292690,0.431090,1.000000,0.394626,0.459994,0.569584,0.159461,0.187139,0.232677,0.210304,0.264046,0.414265,0.220954,0.241644,0.262734,14,151,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.099145,0.102991,0.053526,0.170065,0.407133,1.000000,0.406695,0.415959,0.515020,0.080767,0.133048,0.177289,0.118448,0.210077,0.365225,0.129986,0.164973,0.188175,14,152,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.116667,0.090530,0.050284,0.243916,0.333161,1.000000,0.480114,0.553556,0.505864,0.147589,0.179271,0.224533,0.195614,0.235581,0.403940,0.232639,0.241365,0.268952,14,153,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.086667,0.073704,0.047130,0.154433,0.298272,1.000000,0.414815,0.455067,0.489968,0.089541,0.121041,0.170748,0.120769,0.177110,0.356142,0.143951,0.164882,0.194520,14,154,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.109848,0.091288,0.049811,0.221868,0.367804,1.000000,0.402778,0.460319,0.508871,0.110169,0.143764,0.188635,0.156336,0.212034,0.370730,0.179798,0.197433,0.222175,14,155,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.110569,0.084959,0.052033,0.221119,0.384621,1.000000,0.381775,0.438742,0.513071,0.111713,0.139619,0.187205,0.154867,0.213881,0.378003,0.171748,0.196101,0.218716,14,156,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.129167,0.124167,0.060104,0.264514,0.489464,1.000000,0.459028,0.485136,0.571686,0.174569,0.229184,0.275661,0.222477,0.313308,0.454390,0.271667,0.301237,0.320438,14,157,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.104878,0.092683,0.055894,0.174071,0.328639,1.000000,0.381098,0.423280,0.491961,0.094622,0.128264,0.180028,0.134530,0.197704,0.375351,0.172222,0.199587,0.224808,14,158,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.112593,0.097037,0.053611,0.214550,0.381173,1.000000,0.373148,0.432411,0.515038,0.114447,0.147449,0.195927,0.160215,0.227206,0.389150,0.191358,0.218277,0.239460,14,159,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.130769,0.100855,0.054274,0.285114,0.389744,1.000000,0.443020,0.520655,0.543051,0.164672,0.197920,0.243785,0.218164,0.265019,0.427406,0.253775,0.267328,0.293057,14,160,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.110833,0.089583,0.053125,0.196043,0.330446,1.000000,0.469097,0.508503,0.489676,0.134585,0.169203,0.218475,0.171500,0.227141,0.399967,0.216389,0.239692,0.264501,14,161,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.117778,0.091852,0.047315,0.265741,0.382099,1.000000,0.445988,0.524070,0.515586,0.137377,0.171141,0.210284,0.188784,0.238290,0.390423,0.202222,0.217914,0.242637,14,162,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.109630,0.093333,0.050926,0.213007,0.395556,1.000000,0.395679,0.465355,0.504417,0.128714,0.166789,0.209208,0.169865,0.242037,0.394726,0.206296,0.235710,0.255025,14,163,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.137302,0.108333,0.057639,0.249022,0.366411,1.000000,0.370040,0.486316,0.511349,0.148926,0.183782,0.232950,0.200797,0.251723,0.416054,0.243254,0.261017,0.281954,14,164,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.093182,0.089773,0.053314,0.163298,0.293830,1.000000,0.427715,0.450728,0.501646,0.098251,0.133486,0.187623,0.131650,0.187839,0.372056,0.163194,0.184264,0.215313,14,165,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.133333,0.106349,0.054167,0.282283,0.403502,1.000000,0.372685,0.498374,0.532287,0.140348,0.176453,0.223092,0.200016,0.253272,0.408072,0.228042,0.242893,0.263719,14,166,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.122481,0.102326,0.053682,0.226010,0.367653,1.000000,0.397287,0.466831,0.468226,0.128583,0.164457,0.209428,0.174052,0.231700,0.389253,0.208140,0.225709,0.247575,14,167,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.105691,0.089024,0.051321,0.186721,0.320848,1.000000,0.402778,0.483812,0.500734,0.103047,0.139360,0.186685,0.142545,0.197383,0.370965,0.175271,0.189016,0.220316,14,168,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.131707,0.095935,0.046951,0.288482,0.438347,1.000000,0.431233,0.509134,0.541659,0.172493,0.202673,0.241682,0.221471,0.279626,0.419465,0.245596,0.269264,0.288209,14,169,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.127407,0.090741,0.052778,0.246834,0.331481,1.000000,0.432407,0.522586,0.479058,0.142081,0.169425,0.212831,0.191720,0.229312,0.398250,0.225988,0.238157,0.264366,14,170,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.114729,0.088760,0.052229,0.248880,0.379328,1.000000,0.371770,0.438115,0.507561,0.110734,0.134705,0.180429,0.156616,0.208686,0.370593,0.153682,0.176615,0.201325,14,171,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.110145,0.087681,0.050453,0.224569,0.382186,1.000000,0.423913,0.490949,0.509434,0.136453,0.169976,0.213592,0.177284,0.238483,0.396744,0.203925,0.227799,0.250795,14,172,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.099187,0.076829,0.053049,0.158438,0.238963,1.000000,0.382453,0.469520,0.453251,0.082365,0.105806,0.162404,0.117668,0.154034,0.351338,0.142412,0.156277,0.188867,14,173,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.125641,0.093162,0.053632,0.236562,0.318702,1.000000,0.453704,0.536605,0.462523,0.167270,0.197458,0.244100,0.212090,0.250177,0.422136,0.276923,0.287910,0.312702,14,174,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.121705,0.101550,0.053682,0.213917,0.336563,1.000000,0.418605,0.461125,0.482694,0.142480,0.176903,0.219718,0.183018,0.235591,0.399457,0.231783,0.248900,0.272663,14,175,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.097561,0.100813,0.054167,0.128542,0.352391,1.000000,0.377033,0.424849,0.493206,0.075890,0.129287,0.177385,0.112254,0.200197,0.367373,0.164431,0.192115,0.216794,14,176,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.114167,0.100833,0.058542,0.194931,0.298472,1.000000,0.441319,0.497615,0.479610,0.123854,0.160697,0.215141,0.170416,0.220196,0.402803,0.242500,0.258433,0.285410,14,177,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.108333,0.099621,0.055492,0.175089,0.322381,1.000000,0.401515,0.431634,0.502189,0.102946,0.139161,0.194899,0.146234,0.207244,0.384616,0.202083,0.219497,0.246544,14,178,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.117460,0.094841,0.054861,0.178039,0.320531,1.000000,0.428571,0.479824,0.482980,0.135163,0.169438,0.219677,0.175685,0.234166,0.409481,0.260119,0.282365,0.307814,14,179,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:01',
0.126016,0.083740,0.047256,0.259282,0.337534,1.000000,0.451220,0.535662,0.478920,0.166452,0.188304,0.229712,0.212070,0.243802,0.405580,0.248916,0.258525,0.283222,14,180,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.103509,0.093421,0.056250,0.193445,0.313377,1.000000,0.465278,0.466483,0.481363,0.130397,0.165781,0.216741,0.162641,0.217571,0.399176,0.187354,0.209068,0.238070,14,181,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.130894,0.095528,0.049797,0.316026,0.413760,1.000000,0.438347,0.508384,0.542813,0.193996,0.218165,0.261049,0.241308,0.284970,0.434768,0.258672,0.280072,0.300158,14,182,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.147863,0.108120,0.060256,0.296256,0.418032,1.000000,0.352208,0.490978,0.541435,0.176569,0.205417,0.258200,0.237809,0.289546,0.451914,0.306268,0.322963,0.343327,14,183,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.107692,0.096581,0.052030,0.219608,0.379509,1.000000,0.415954,0.438064,0.540324,0.105767,0.142883,0.193139,0.147940,0.215776,0.379827,0.151852,0.181658,0.207012,14,184,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.093182,0.082576,0.055777,0.138056,0.233225,1.000000,0.430240,0.448890,0.452454,0.100306,0.126812,0.186702,0.129473,0.172724,0.369902,0.180051,0.199101,0.227152,14,185,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.141667,0.119583,0.056562,0.289236,0.483974,1.000000,0.434028,0.506357,0.566855,0.180416,0.225749,0.269712,0.233689,0.309625,0.446151,0.283681,0.306896,0.326790,14,186,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.127350,0.100855,0.051816,0.262522,0.413685,1.000000,0.391382,0.491945,0.513053,0.144718,0.184515,0.227507,0.194536,0.258277,0.407582,0.214744,0.235424,0.255412,14,187,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:01',
